CAVL_SERV_PROVIDER|TRIP NO|Carrier No|TYPE OF CLOSURE|CLOSURE LOCATION|CLOSURE DATE & TIME|TOTAL TRIP DISTANCE|TOTAL DELIVERY TIME|TOTAL STOPPAGE TIME|STOPPAGE AT TOLLS|STOPPAGE AT SATE BORDER|STOPPAGE AT DEALER|Harsh Braking instances|Over speeding Instances|Night Driving Instances (2:00 AM to 5:00 AM)|DAY0|DAY1|DAY2|DAY3|DAY4|DAY5|DAY6|DAY7|DAY8|DAY9|DAY10|DAY11|DAY12|DAY13|DAY14|DAY15|DAY16|DAY17|DAY18|DAY19|DAY20
EFKON|4593751|NL02G1514|A|KAPICO MOTORS-CHENNAI|17-Aug-2015 18:00|2201|139:24:50|74:47:54|1:48:5|0:5:0||0|5|2|313|334|517|301|336|399|||||||||||||||
EFKON|4593752|NL02G1514|A|KAPICO MOTORS-CHENNAI|17-Aug-2015 18:00|2201|139:24:50|74:47:54|1:48:5|0:5:0||0|5|2|313|334|517|301|336|399|||||||||||||||
EFKON|4593753|NL02G1514|A|KAPICO MOTORS-CHENNAI|17-Aug-2015 18:00|2201|139:24:50|74:47:54|1:48:5|0:5:0||0|5|2|313|334|517|301|336|399|||||||||||||||
EFKON|4593748|NL02G1514|A|KALYANI MOTORS-BANGALORE|17-Aug-2015 18:00|2201|139:24:50|74:47:54|1:48:5|0:5:0||0|5|2|313|334|517|301|336|399|||||||||||||||
EFKON|4593749|NL02G1514|A|KALYANI MOTORS-BANGALORE|17-Aug-2015 18:00|2201|139:24:50|74:47:54|1:48:5|0:5:0||0|5|2|313|334|517|301|336|399|||||||||||||||
EFKON|1116662|NL02G1517|A|A M MOTORS-MALAPPURAM|17-Aug-2015 01:17|546|83:4:31|67:6:32||||0|7|0|2|254|198|65|26||||||||||||||||
EFKON|1116610|NL02G1539|A|INDUS MOTORS-CALICUT|17-Aug-2015 03:25|605|96:19:10|78:52:1||||0|21|1|229|226|0|67|83||||||||||||||||
EFKON|1116939|NL02G2585|P|TVP BANGALORE|17-Aug-2015 10:31|||52:8:57||||0|1|0|3|0|13||||||||||||||||||
EFKON|4571134|NL02G3212|M||17-Aug-2015 00:00|||||||0|0|0|||||||||||||||||||||
EFKON|4571136|NL02G3212|M||17-Aug-2015 00:00|||||||0|0|0|||||||||||||||||||||
EFKON|4571135|NL02G3212|M||17-Aug-2015 00:00|||||||0|0|0|||||||||||||||||||||
EFKON|1116689|NL02G7522|A|POPULAR VEHICLES AND SERVICES-CALICUT|17-Aug-2015 03:01|597|96:22:51|78:4:36||||0|0|1|226|226|0|67|78||||||||||||||||
EFKON|4593430|NL02G7535|P|GEM MOTORS-HYDERABAD|17-Aug-2015 23:03|||112:4:26|0:20:10|0:27:13||0|96|1|5|27|489|403|280|399|328||||||||||||||
EFKON|4593430|NL02G7535|A|RKS MOTOR-HYDERABAD|17-Aug-2015 23:56|1951|148:16:27|112:39:3|0:20:10|0:27:13||0|96|1|5|27|489|403|280|399|347||||||||||||||
EFKON|4588658|NL02K2211|A|MAHALAXMI AUTOMOTIVES-PUNE|17-Aug-2015 05:37|1302|201:42:37|65:46:15|2:48:21|0:27:51||0|0|1|4|132|379|119|642|26|||||||||||||||
EFKON|4588862|NL02K2214|A|CHOWGULE INDUSTRIES-PUNE|17-Aug-2015 06:11|1550|199:40:30|151:41:16|0:40:1|0:5:0||1|4|1|10|102|25|296|476|289|284|31|0|37|||||||||||
EFKON|4583240|NL02K2219|A|SBMOTOR CORPORATION-RAJAHMUNDRY|17-Aug-2015 02:20|2497|267:33:34|172:57:28|0:5:0|||2|27|3|14|124|214|498|370|113|242|86|400|0|91|267|76||||||||
EFKON|4583185|NL02K2219|P|DURGADA|17-Aug-2015 00:14|||173:23:29|0:5:0|||2|27|3|28|124|214|498|370|113|242|86|400|0|91|267|11||||||||
EFKON|1116743|NL02K2225|A|HERCULES AUTOMOBILES INTL-ALLEPEY|17-Aug-2015 01:18|658|74:26:5|54:50:33||||0|0|1|2|188|267|157|44||||||||||||||||
EFKON|4597567|RJ09GA6703|A|ATUL MOTORS-RAJKOT|17-Aug-2015 11:56|1174|84:6:0|53:19:0|0:5:0|1:11:15||0|6|0|31|522|475|146|||||||||||||||||
EFKON|4597567|RJ09GA6703|P|DALDI|17-Aug-2015 11:20|||53:13:32|0:5:0|1:11:15||0|6|0|31|522|475|127|||||||||||||||||
EFKON|4593868|RJ09GA9603|A|SHENBAKA CARS-PUDUCHERRY|17-Aug-2015 09:46|2184|130:40:53|71:57:36|1:35:40|0:10:21||1|14|3|22|354|695|376|453|283|||||||||||||||
EFKON|4593875|RJ09GA9603|A|AADHI CARS-COIMBATORE|17-Aug-2015 09:46|2184|130:40:53|71:57:36|1:35:40|0:10:21||1|14|3|22|354|695|376|453|283|||||||||||||||
EFKON|4593874|RJ09GA9603|A|ABT-COIMBATORE|17-Aug-2015 09:46|2184|130:40:53|71:57:36|1:35:40|0:10:21||1|14|3|22|354|695|376|453|283|||||||||||||||
EFKON|4593873|RJ09GA9603|A|SAI SERVICES-COCHIN|17-Aug-2015 09:46|2184|130:40:53|71:57:36|1:35:40|0:10:21||1|14|3|22|354|695|376|453|283|||||||||||||||
EFKON|4593872|RJ09GA9603|A|KHIVRAJ MOTORS-MADRAS|17-Aug-2015 09:46|2184|130:40:53|71:57:36|1:35:40|0:10:21||1|14|3|22|354|695|376|453|283|||||||||||||||
EFKON|4593871|RJ09GA9603|A|SURAKSHAA CAR CARE-BANGALORE|17-Aug-2015 09:46|2184|130:40:53|71:57:36|1:35:40|0:10:21||1|14|3|22|354|695|376|453|283|||||||||||||||
EFKON|4593870|RJ09GA9603|A|BIMAL AUTO AGENCY-BANGALORE|17-Aug-2015 09:46|2184|130:40:53|71:57:36|1:35:40|0:10:21||1|14|3|22|354|695|376|453|283|||||||||||||||
EFKON|4593869|RJ09GA9603|A|KHIVRAJ MOTORS-CHENNAI|17-Aug-2015 09:46|2184|130:40:53|71:57:36|1:35:40|0:10:21||1|14|3|22|354|695|376|453|283|||||||||||||||
EFKON|4593301|RJ09GB1470|A|INDUS MOTORS-COCHIN|17-Aug-2015 19:47|2138|144:28:44|82:52:27|0:48:24|1:46:32||1|10|2|0|0|331|566|266|513|463||||||||||||||
EFKON|4593304|RJ09GB1470|A|INDUS MOTORS-COCHIN|17-Aug-2015 19:47|2138|144:29:44|82:52:27|0:48:24|1:46:32||1|10|2|0|0|331|566|266|513|463||||||||||||||
EFKON|4593302|RJ09GB1470|A|INDUS MOTORS-COCHIN|17-Aug-2015 19:47|2138|144:29:44|82:52:27|0:48:24|1:46:32||1|10|2|0|0|331|566|266|513|463||||||||||||||
EFKON|4593310|RJ09GB1470|A|INDUS MOTORS-COCHIN|17-Aug-2015 19:47|2138|144:29:44|82:52:27|0:48:24|1:46:32||1|10|2|0|0|331|566|266|513|463||||||||||||||
EFKON|4593303|RJ09GB1470|A|INDUS MOTORS-COCHIN|17-Aug-2015 19:47|2138|144:29:44|82:52:27|0:48:24|1:46:32||1|10|2|0|0|331|566|266|513|463||||||||||||||
EFKON|4593308|RJ09GB1470|A|INDUS MOTORS-COCHIN|17-Aug-2015 19:47|2138|144:28:44|82:52:27|0:48:24|1:46:32||1|10|2|0|0|331|566|266|513|463||||||||||||||
EFKON|4593307|RJ09GB1470|A|INDUS MOTORS-COCHIN|17-Aug-2015 19:47|2138|144:29:44|82:52:27|0:48:24|1:46:32||1|10|2|0|0|331|566|266|513|463||||||||||||||
EFKON|4593306|RJ09GB1470|A|INDUS MOTORS-COCHIN|17-Aug-2015 19:47|2138|144:28:44|82:52:27|0:48:24|1:46:32||1|10|2|0|0|331|566|266|513|463||||||||||||||
EFKON|4593305|RJ09GB1470|A|INDUS MOTORS-COCHIN|17-Aug-2015 19:47|2138|144:29:44|82:52:27|0:48:24|1:46:32||1|10|2|0|0|331|566|266|513|463||||||||||||||
EFKON|4593309|RJ09GB1470|A|INDUS MOTORS-COCHIN|17-Aug-2015 19:47|2138|144:28:44|82:52:27|0:48:24|1:46:32||1|10|2|0|0|331|566|266|513|463||||||||||||||
EFKON|4593036|RJ14GB7069|A|MUNDRA PORT-MUNDRA|17-Aug-2015 11:13|1190|138:21:11|108:32:12||0:20:1||0|0|1|0|204|204|767|0|0|15||||||||||||||
EFKON|4593515|RJ14GB7969|A|RAVIRATNA MOTORS-BHARUCH|17-Aug-2015 09:55|1069|133:33:42|105:35:29||10:12:59||0|1|1|0|4|200|312|266|152|135||||||||||||||
EFKON|4593515|RJ14GB7969|A|RAVIRATNA MOTORS-ANKLESHWAR|17-Aug-2015 10:15|1082|133:53:42|105:35:29||10:12:59||0|1|1|0|4|200|312|266|152|148||||||||||||||
EFKON|4593701|RJ14GB9222|A|CHOWGULE INDUSTRIES-PUNE|17-Aug-2015 03:03|1424|125:20:13|87:17:13|0:47:31|0:23:46||0|0|2|0|9|475|484|252|203|2||||||||||||||
EFKON|4593701|RJ14GB9222|A|CHOWGULE INDUSTRIES-PUNE|17-Aug-2015 04:12|1463|126:29:25|87:21:6|0:47:31|0:23:46||0|1|2|0|9|475|484|252|203|41||||||||||||||
EFKON|4593701|RJ14GB9222|A|CHOWGULE INDUSTRIES-SASWAD|17-Aug-2015 04:12|1463|126:29:25|87:21:6|0:47:31|0:23:46||0|1|2|0|9|475|484|252|203|41||||||||||||||
EFKON|4593701|RJ14GB9222|A|CHOWGULE INDUSTRIES-PUNE|17-Aug-2015 04:06|1460|126:23:40|87:21:6|0:47:31|0:23:46||0|1|2|0|9|475|484|252|203|38||||||||||||||
EFKON|4592608|RJ14GB9609|A|KALYANI MOTORS-BANGALORE|17-Aug-2015 17:19|2171|161:46:35|95:14:13|1:32:42|1:26:8||1|3|1|187|137|54|296|537|597|364||||||||||||||
EFKON|4592606|RJ14GB9609|A|AVG MOTORS-THIRUVALLA|17-Aug-2015 17:19|2171|161:46:35|95:14:13|1:32:42|1:26:8||1|3|1|187|137|54|296|537|597|364||||||||||||||
EFKON|4592605|RJ14GB9609|A|POPULAR VEHICLES AND SERVICES-KOTTAYAM|17-Aug-2015 17:19|2171|161:46:35|95:14:13|1:32:42|1:26:8||1|3|1|187|137|54|296|537|597|364||||||||||||||
EFKON|4592604|RJ14GB9609|A|POPULAR VEHICLES AND SERVICES-KOTTAYAM|17-Aug-2015 17:19|2171|161:46:35|95:14:13|1:32:42|1:26:8||1|3|1|187|137|54|296|537|597|364||||||||||||||
EFKON|4592603|RJ14GB9609|A|POPULAR VEHICLES AND SERVICES-KOTTAYAM|17-Aug-2015 17:19|2171|161:46:35|95:14:13|1:32:42|1:26:8||1|3|1|187|137|54|296|537|597|364||||||||||||||
EFKON|4592602|RJ14GB9609|A|POPULAR VEHICLES AND SERVICES-KOTTAYAM|17-Aug-2015 17:19|2171|161:46:35|95:14:13|1:32:42|1:26:8||1|3|1|187|137|54|296|537|597|364||||||||||||||
EFKON|4592601|RJ14GB9609|A|POPULAR VEHICLES AND SERVICES-KOTTAYAM|17-Aug-2015 17:19|2171|161:46:35|95:14:13|1:32:42|1:26:8||1|3|1|187|137|54|296|537|597|364||||||||||||||
EFKON|4592607|RJ14GB9609|A|AVG MOTORS-THIRUVALLA|17-Aug-2015 17:19|2171|161:46:35|95:14:13|1:32:42|1:26:8||1|3|1|187|137|54|296|537|597|364||||||||||||||
EFKON|4593516|RJ14GC1394|A|AMAR CARS-ANAND|17-Aug-2015 13:23|1010|137:0:51|107:0:3||10:9:55||1|2|1|0|2|235|311|266|94|101||||||||||||||
EFKON|4593516|RJ14GC1394|P|THAMNA|17-Aug-2015 04:14|||99:15:34||10:9:55||1|2|1|0|2|235|311|266|94|47||||||||||||||
EFKON|4598255|RJ14GC1402|A|MUNDRA PORT-MUNDRA|17-Aug-2015 13:45|1158|69:7:39|39:27:30||0:14:55||0|4|0|28|405|494|231|||||||||||||||||
EFKON|4574891|RJ14GC2895|M||17-Aug-2015 00:00|||4:33:51||0:10:31||0|0|0|135||||||||||||||||||||
EFKON|4574893|RJ14GC2895|M||17-Aug-2015 00:00|||4:33:51||0:10:31||0|0|0|135||||||||||||||||||||
EFKON|4574892|RJ14GC2895|M||17-Aug-2015 00:00|||4:33:51||0:10:31||0|0|0|135||||||||||||||||||||
EFKON|4574890|RJ14GC2895|M||17-Aug-2015 00:00|||4:33:51||0:10:31||0|0|0|135||||||||||||||||||||
EFKON|4574889|RJ14GC2895|M||17-Aug-2015 00:00|||4:33:51||0:10:31||0|0|0|135||||||||||||||||||||
EFKON|4574888|RJ14GC2895|M||17-Aug-2015 00:00|||4:33:51||0:10:31||0|0|0|135||||||||||||||||||||
EFKON|4574894|RJ14GC2895|M||17-Aug-2015 00:00|||4:33:51||0:10:31||0|0|0|135||||||||||||||||||||
EFKON|4574895|RJ14GC2895|M||17-Aug-2015 00:00|||4:33:51||0:10:31||0|0|0|135||||||||||||||||||||
EFKON|4594133|RJ14GC4750|A|ASIR AUTOMOBILES-TUTICORIN|17-Aug-2015 20:31|2170|140:0:11|79:44:49|0:55:36|0:58:18||0|12|2|403|108|83|583|505|488|||||||||||||||
EFKON|4594130|RJ14GC4750|A|MANDOVI MOTORS-BANGALORE|17-Aug-2015 20:31|2170|140:0:11|79:44:49|0:55:36|0:58:18||0|12|2|403|108|83|583|505|488|||||||||||||||
EFKON|4594131|RJ14GC4750|A|ASIR AUTOMOBILES-TUTICORIN|17-Aug-2015 20:31|2170|140:0:11|79:44:49|0:55:36|0:58:18||0|12|2|403|108|83|583|505|488|||||||||||||||
EFKON|4594132|RJ14GC4750|A|ASIR AUTOMOBILES-TUTICORIN|17-Aug-2015 20:31|2170|140:0:11|79:44:49|0:55:36|0:58:18||0|12|2|403|108|83|583|505|488|||||||||||||||
EFKON|4594128|RJ14GC4750|A|MANDOVI MOTORS-BANGALORE|17-Aug-2015 20:31|2170|140:0:11|79:44:49|0:55:36|0:58:18||0|12|2|403|108|83|583|505|488|||||||||||||||
EFKON|4594127|RJ14GC4750|A|R N S MOTORS-BANGALORE|17-Aug-2015 20:31|2170|140:0:11|79:44:49|0:55:36|0:58:18||0|12|2|403|108|83|583|505|488|||||||||||||||
EFKON|4594126|RJ14GC4750|A|R N S MOTORS-BANGALORE|17-Aug-2015 20:31|2170|140:0:11|79:44:49|0:55:36|0:58:18||0|12|2|403|108|83|583|505|488|||||||||||||||
EFKON|4594129|RJ14GC4750|A|MANDOVI MOTORS-BANGALORE|17-Aug-2015 20:31|2170|140:0:11|79:44:49|0:55:36|0:58:18||0|12|2|403|108|83|583|505|488|||||||||||||||
EFKON|4594125|RJ14GC4750|A|R N S MOTORS-BANGALORE|17-Aug-2015 20:31|2170|140:0:11|79:44:49|0:55:36|0:58:18||0|12|2|403|108|83|583|505|488|||||||||||||||
EFKON|4598425|RJ14GC5030|A|MUNDRA PORT-MUNDRA|17-Aug-2015 11:48|1089|66:35:57|36:58:50|0:5:0|0:35:42||0|2|1|3|546|374|166|||||||||||||||||
EFKON|4593560|RJ14GC6462|A|SIMRAN MOTORS-PEN|17-Aug-2015 12:18|1643|135:36:56|94:30:15|1:14:7|0:42:42||0|0|2|0|1|412|633|257|188|154||||||||||||||
EFKON|4593560|RJ14GC6462|A|SAH AND SANGHI AUTO AGENCIES-MUMBAI|17-Aug-2015 07:55|1623|131:13:1|90:49:54|1:14:7|0:42:42||0|0|2|0|1|412|633|257|188|134||||||||||||||
EFKON|4593560|RJ14GC6462|A|SIMRAN MOTORS-PANVEL|17-Aug-2015 06:48|1612|130:6:50|90:13:0|1:14:7|0:42:42||0|0|2|0|1|412|633|257|188|122||||||||||||||
EFKON|4593032|RJ14GC7164|A|MUNDRA PORT-MUNDRA|17-Aug-2015 09:50|1000|137:0:19|41:12:2||||0|0|0|34|845|105|0|16||||||||||||||||
EFKON|4592954|RJ14GC8293|A|KHIVRAJ MOTORS-CHENNAI|17-Aug-2015 09:49|2192|137:15:20|74:0:20|0:5:3|3:15:2||0|2|0|17|435|464|310|462|393|111||||||||||||||
EFKON|4592949|RJ14GC8293|A|GARUDA AUTOCRAFT-BANGALORE|17-Aug-2015 09:49|2192|137:15:20|74:0:20|0:5:3|3:15:2||0|2|0|17|435|464|310|462|393|111||||||||||||||
EFKON|4592948|RJ14GC8293|A|GARUDA AUTOCRAFT-BANGALORE|17-Aug-2015 09:49|2192|137:15:20|74:0:20|0:5:3|3:15:2||0|2|0|17|435|464|310|462|393|111||||||||||||||
EFKON|4592952|RJ14GC8293|A|POPULAR VEHICLES AND SERVICES-CHENNAI|17-Aug-2015 09:49|2192|137:15:20|74:0:20|0:5:3|3:15:2||0|2|0|17|435|464|310|462|393|111||||||||||||||
EFKON|4592955|RJ14GC8293|A|KHIVRAJ MOTORS-CHENNAI|17-Aug-2015 09:49|2192|137:15:20|74:0:20|0:5:3|3:15:2||0|2|0|17|435|464|310|462|393|111||||||||||||||
EFKON|4592957|RJ14GC8293|A|PLA MOTORS-TIRUCHIRAPALLI|17-Aug-2015 09:49|2192|137:15:20|74:0:20|0:5:3|3:15:2||0|2|0|17|435|464|310|462|393|111||||||||||||||
EFKON|4592956|RJ14GC8293|A|PLA MOTORS-TIRUCHIRAPALLI|17-Aug-2015 09:49|2192|137:15:20|74:0:20|0:5:3|3:15:2||0|2|0|17|435|464|310|462|393|111||||||||||||||
EFKON|4592953|RJ14GC8293|A|POPULAR VEHICLES AND SERVICES-CHENNAI|17-Aug-2015 09:49|2192|137:15:20|74:0:20|0:5:3|3:15:2||0|2|0|17|435|464|310|462|393|111||||||||||||||
EFKON|4592951|RJ14GC8293|A|GARUDA AUTOCRAFT-BANGALORE|17-Aug-2015 09:49|2192|137:15:20|74:0:20|0:5:3|3:15:2||0|2|0|17|435|464|310|462|393|111||||||||||||||
EFKON|4592950|RJ14GC8293|A|GARUDA AUTOCRAFT-BANGALORE|17-Aug-2015 09:49|2192|137:15:20|74:0:20|0:5:3|3:15:2||0|2|0|17|435|464|310|462|393|111||||||||||||||
EFKON|4598252|RJ14GC8413|A|MUNDRA PORT-MUNDRA|17-Aug-2015 00:31|1120|55:53:56|24:19:53|0:5:0|0:36:57||1|3|1|18|467|621|15|||||||||||||||||
EFKON|4598256|RJ14GD2514|A|MUNDRA PORT-MUNDRA|17-Aug-2015 22:34|1132|77:55:25|48:9:20||0:10:0||0|0|2|27|192|276|637|||||||||||||||||
EFKON|4598101|RJ14GD2518|A|MUNDRA PORT-MUNDRA|17-Aug-2015 12:17|1086|70:19:17|39:35:12||0:21:42||0|1|1|24|523|370|169|||||||||||||||||
EFKON|4598100|RJ14GD2520|A|MUNDRA PORT-MUNDRA|17-Aug-2015 11:48|1088|69:50:9|38:54:27||0:10:0||4|1|0|36|512|373|166|||||||||||||||||
EFKON|4597862|RJ14GD2591|A|KATARIA AUTOMOBILES-VADODARA|17-Aug-2015 06:19|1012|76:59:52|46:42:11|0:10:0|2:15:36||1|1|1|34|438|439|101|||||||||||||||||
EFKON|4597648|RJ14GD2591|A|KATARIA AUTOMOBILES-VADODARA|17-Aug-2015 06:19|1012|78:3:53|49:42:16|0:10:0|2:15:36||1|1|1|34|438|439|101|||||||||||||||||
EFKON|4597862|RJ14GD2591|A|AMAR CARS-BARODA|17-Aug-2015 05:59|998|76:39:53|46:42:11|0:10:0|2:15:36||1|1|1|34|438|439|87|||||||||||||||||
EFKON|4568019|RJ14GD2695|M||17-Aug-2015 00:00|||61:39:47||1:28:22||0|0|0|51|2|119|69|||||||||||||||||
EFKON|4568014|RJ14GD2695|M||17-Aug-2015 00:00|||61:39:47||1:28:22||0|0|0|51|2|119|69|||||||||||||||||
EFKON|4568012|RJ14GD2695|M||17-Aug-2015 00:00|||61:39:47||1:28:22||0|0|0|51|2|119|69|||||||||||||||||
EFKON|4596268|RJ14GD6743|P|SHIVAM AUTOZONE-THANE|17-Aug-2015 21:39|||68:35:56||1:59:11||0|3|2|46|353|466|302|207||||||||||||||||
EFKON|4593990|RJ14GE2651|A|CHOWGULE INDUSTRIES-SASWAD|17-Aug-2015 04:14|1460|124:31:50|85:19:48|0:32:28|0:5:34||1|8|2|9|529|432|236|210|44|||||||||||||||
EFKON|4598250|RJ14GE9784|A|MUNDRA PORT-MUNDRA|17-Aug-2015 13:44|1140|69:8:15|38:13:54||||1|0|0|26|401|484|230|||||||||||||||||
EFKON|4593628|RJ14GF2587|A|INDUS MOTORS-COCHIN|17-Aug-2015 11:12|2192|133:57:32|80:51:42|0:41:21|0:1:0||5|71|0|9|19|428|392|571|487|286||||||||||||||
EFKON|4593629|RJ14GF2587|A|ABT-COIMBATORE|17-Aug-2015 11:12|2192|133:57:32|80:51:42|0:41:21|0:1:0||5|71|0|9|19|428|392|571|487|286||||||||||||||
EFKON|4593630|RJ14GF2587|A|ABT-COIMBATORE|17-Aug-2015 11:12|2192|133:57:32|80:51:42|0:41:21|0:1:0||5|71|0|9|19|428|392|571|487|286||||||||||||||
EFKON|4593633|RJ14GF2587|A|GANESH CARS-VELLORE|17-Aug-2015 11:12|2192|133:57:32|80:51:42|0:41:21|0:1:0||5|71|0|9|19|428|392|571|487|286||||||||||||||
EFKON|4593632|RJ14GF2587|A|ABT-COIMBATORE|17-Aug-2015 11:12|2192|133:57:32|80:51:42|0:41:21|0:1:0||5|71|0|9|19|428|392|571|487|286||||||||||||||
EFKON|4593631|RJ14GF2587|A|ABT-COIMBATORE|17-Aug-2015 11:12|2192|133:57:32|80:51:42|0:41:21|0:1:0||5|71|0|9|19|428|392|571|487|286||||||||||||||
EFKON|4590295|RJ29GA1001|A|POPULAR VEHICLES AND SERVICES-CALICUT|17-Aug-2015 14:46|2176|188:56:2|128:0:51|1:20:6|0:47:12||1|6|2|42|196|87|233|479|220|427|199|294||||||||||||
EFKON|4590298|RJ29GA1001|A|A M MOTORS-MALAPPURAM|17-Aug-2015 14:46|2176|188:56:2|128:0:51|1:20:6|0:47:12||1|6|2|42|196|87|233|479|220|427|199|294||||||||||||
EFKON|4590297|RJ29GA1001|A|A M MOTORS-MALAPPURAM|17-Aug-2015 14:46|2176|188:56:2|128:0:51|1:20:6|0:47:12||1|6|2|42|196|87|233|479|220|427|199|294||||||||||||
EFKON|4590296|RJ29GA1001|A|POPULAR VEHICLES AND SERVICES-CALICUT|17-Aug-2015 14:46|2176|188:56:2|128:0:51|1:20:6|0:47:12||1|6|2|42|196|87|233|479|220|427|199|294||||||||||||
EFKON|4590294|RJ29GA1001|A|POPULAR VEHICLES AND SERVICES-CALICUT|17-Aug-2015 14:46|2176|188:56:2|128:0:51|1:20:6|0:47:12||1|6|2|42|196|87|233|479|220|427|199|294||||||||||||
EFKON|4590293|RJ29GA1001|A|POPULAR VEHICLES AND SERVICES-CALICUT|17-Aug-2015 14:46|2176|188:56:2|128:0:51|1:20:6|0:47:12||1|6|2|42|196|87|233|479|220|427|199|294||||||||||||
EFKON|4590292|RJ29GA1001|A|POPULAR VEHICLES AND SERVICES-CALICUT|17-Aug-2015 14:46|2176|188:56:2|128:0:51|1:20:6|0:47:12||1|6|2|42|196|87|233|479|220|427|199|294||||||||||||
EFKON|4590291|RJ29GA1001|A|POPULAR VEHICLES AND SERVICES-CALICUT|17-Aug-2015 14:46|2176|188:56:2|128:0:51|1:20:6|0:47:12||1|6|2|42|196|87|233|479|220|427|199|294||||||||||||
EFKON|4598371|UP84F9003|A|DEEP MOTORS-BALLIA|17-Aug-2015 04:45|879|59:45:8|37:23:30||||0|0|2|27|380|337|134|||||||||||||||||
